,studio,project_id,title,description,instructions,writing,author/id,project_author_username,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,remix/parent,remix/root,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,Unnamed: 12,language
2498,2,235759051,abstract sequencer,,Space bar resets the scrolling bars. Move the smaller rectangles to change notes.,nanSpace bar resets the scrolling bars. Move the smaller rectangles to change notes.,19031046,misterJevicki,https://cdn2.scratch.mit.edu/get_image/project/235759051_480x360.png,2018-07-07T11:49:29.000Z,2018-07-08T15:15:12.000Z,2018-07-08T02:51:56.000Z,13,6,2,,,3,40,1,0,0,8,6,159,22,0,['en']
2499,2,235796793,Happy Birthday (Getting Unstuck Day 3),,Click the green flag for a birthday song.,nanClick the green flag for a birthday song.,34198395,jockel830,https://cdn2.scratch.mit.edu/get_image/project/235796793_480x360.png,2018-07-08T02:04:42.000Z,2018-07-15T04:19:00.000Z,2018-07-08T02:58:35.000Z,8,4,2,,,3,2,0,0,0,23,2,62,5,0,['en']
2500,2,235799438,Getting Unstuck Day 3 - Musical Flowers,"I reused the project from Day 2 for this... Have not really used the play notes block before, so this is kind of fun... but not too fun when the pitch goes to the extreme high end. Felt like my monitor would crack ","Getting Unstuck Day 3

Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing? ","I reused the project from Day 2 for this... Have not really used the play notes block before, so this is kind of fun... but not too fun when the pitch goes to the extreme high end. Felt like my monitor would crack Getting Unstuck Day 3

Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing? ",31281136,computhinker2,https://cdn2.scratch.mit.edu/get_image/project/235799438_480x360.png,2018-07-08T03:11:55.000Z,2018-07-08T03:39:11.000Z,2018-07-08T03:26:48.000Z,7,3,1,,,3,2,1,0,0,5,1,26,20,2,['en']
2501,2,235795105,Faucet tune,"This project responds to the prompt for Getting Unstuck:  Day 3:  ""Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing?'""  I decided to take it in a slightly different direction, using faucets rather than instrument sprites.

Today's strategy was ""Take a Break.""  I started with a concept, but didn't know in which way to take it.  I let my ideas ""percolate"" until the end of the day, and then they flowed easily (pun intended!).

Faucet image:  www.pixabay.com","Click on the green arrow to start, then use the up arrow and down arrow to hear the tune!","This project responds to the prompt for Getting Unstuck:  Day 3:  ""Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing?'""  I decided to take it in a slightly different direction, using faucets rather than instrument sprites.

Today's strategy was ""Take a Break.""  I started with a concept, but didn't know in which way to take it.  I let my ideas ""percolate"" until the end of the day, and then they flowed easily (pun intended!).

Faucet image:  www.pixabay.comClick on the green arrow to start, then use the up arrow and down arrow to hear the tune!",527557,kfugle,https://cdn2.scratch.mit.edu/get_image/project/235795105_480x360.png,2018-07-08T01:25:51.000Z,2018-07-08T04:00:45.000Z,2018-07-08T03:27:45.000Z,9,3,1,,,3,15,0,0,0,26,12,94,10,0,['en']
2502,2,235796138,Day 3: That Red Red Robin Song,"I got the gifs on the internets!  I used sheet music to get the song. 

I learned about the range of the notes and how to choose a key that includes all the scratch notes.  I also learned about tempo!!!  #HardFun",Just click on the green flag and enjoy!,"I got the gifs on the internets!  I used sheet music to get the song. 

I learned about the range of the notes and how to choose a key that includes all the scratch notes.  I also learned about tempo!!!  #HardFunJust click on the green flag and enjoy!",27658530,Learn2Teach2018,https://cdn2.scratch.mit.edu/get_image/project/235796138_480x360.png,2018-07-08T01:49:47.000Z,2018-07-08T04:43:51.000Z,2018-07-08T04:42:08.000Z,14,7,2,,,3,6,0,0,24,118,4,94,13,0,['en']
2503,2,235762541,Getting Unstuck:Day 3 - Play Notes,"Background picture of Switzerland:
Dennis Jarvis from Halifax, Canada",Click green flag and see the lambs sing a song for you.,"Background picture of Switzerland:
Dennis Jarvis from Halifax, CanadaClick green flag and see the lambs sing a song for you.",17257831,crazydoodlefish,https://cdn2.scratch.mit.edu/get_image/project/235762541_480x360.png,2018-07-07T13:13:04.000Z,2018-07-08T04:47:45.000Z,2018-07-08T04:46:20.000Z,12,6,2,,,3,28,0,0,0,23,5,124,16,5,['en']
2504,2,235767042,Getting Unstuck Day #3,,Click the green flag to start. Click the red stop sign to stop.,nanClick the green flag to start. Click the red stop sign to stop.,17824064,okpeery,https://cdn2.scratch.mit.edu/get_image/project/235767042_480x360.png,2018-07-07T14:45:20.000Z,2018-07-08T05:09:24.000Z,2018-07-08T04:29:34.000Z,8,2,1,,,3,8,0,0,0,11,3,50,16,2,['en']
2505,2,235802201,Getting Unstuck: Day 3,,Click on an ocean animal to play sounds. ,nanClick on an ocean animal to play sounds. ,9505598,jmueller7,https://cdn2.scratch.mit.edu/get_image/project/235802201_480x360.png,2018-07-08T04:33:23.000Z,2018-07-08T05:05:10.000Z,2018-07-08T05:04:35.000Z,8,2,1,,,3,10,0,0,0,10,5,51,9,0,['en']
2506,2,235771035,Getting Unstuck: Day 3,"Getting Unstuck: Day3
Challenge: Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing? 

Music: ""Musica Jazz Allegra Per Ritrovare Il Buonumore"" on Youtube.
I try for the first time to use the ""play note"" block in the Sound category. Funny!",Do you like jazz music? Click the green flag.,"Getting Unstuck: Day3
Challenge: Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing? 

Music: ""Musica Jazz Allegra Per Ritrovare Il Buonumore"" on Youtube.
I try for the first time to use the ""play note"" block in the Sound category. Funny!Do you like jazz music? Click the green flag.",17615581,ClaGua,https://cdn2.scratch.mit.edu/get_image/project/235771035_480x360.png,2018-07-07T16:04:09.000Z,2018-07-22T15:03:57.000Z,2018-07-09T09:20:57.000Z,3,0,0,,,3,5,0,0,0,23,10,28,10,0,['en']
2507,2,235804041,Musical Spinner,"Today I was stuck. I've spent a lot of time deciding what to do, and went back and forth among multiple projects ideas. Maybe it was also because it was late at night and I was exhausted and jetlagged. But I really didn't want to break the chain! So I had a look to the strategies on the website and choose to ""make a small goal today"".

I already had the pinwheel spinning project, so I decided to add the sound playing with the tempo and the pitch of the notes, according to the spinning speed. If I had more time I would tinker more with tempo, notes and instrument to make it sound better.

Enjoy!",Click multiple times on the pinwheel to make it spin and make music!,"Today I was stuck. I've spent a lot of time deciding what to do, and went back and forth among multiple projects ideas. Maybe it was also because it was late at night and I was exhausted and jetlagged. But I really didn't want to break the chain! So I had a look to the strategies on the website and choose to ""make a small goal today"".

I already had the pinwheel spinning project, so I decided to add the sound playing with the tempo and the pitch of the notes, according to the spinning speed. If I had more time I would tinker more with tempo, notes and instrument to make it sound better.

Enjoy!Click multiple times on the pinwheel to make it spin and make music!",2286560,tarmelop,https://cdn2.scratch.mit.edu/get_image/project/235804041_480x360.png,2018-07-08T05:30:31.000Z,2018-07-19T01:49:12.000Z,2018-07-08T06:12:38.000Z,16,8,3,,,3,3,1,0,0,4,2,38,14,0,['en']
2508,2,81506118,Banana Piano,"I'm a teacher who's trying to learn as much Scratch as some of my 6th graders know.  I'm also introducing them to the use of littleBits (http://littlebits.cc). Watch my sons use bananas to try and play this game: https://youtu.be/8D4JgkU6JWU
You can easily remix this game to change the sounds, colors, effects, and if you have a MakeyMakey, keys. The littleBits MakeyMakey only offers three keys as far as I know.

I used this as part of my #GettingUnstuck Day 3 challenge because I'm a day behind and thought I'd catch up by using an existing Scratch program of mine.","If you want to play this game, you can just click the green flag to start and use the left and right arrows and the space bar to make crazy colors, effects, and random sounds.
This was intended however to explore some of the ways to use the MakeyMakeyBit from littleBits. This bit allows you to touch any conductive surface instead of the keys. Check the videos in the credits to see my sons playing this game with bananas.","I'm a teacher who's trying to learn as much Scratch as some of my 6th graders know.  I'm also introducing them to the use of littleBits (http://littlebits.cc). Watch my sons use bananas to try and play this game: https://youtu.be/8D4JgkU6JWU
You can easily remix this game to change the sounds, colors, effects, and if you have a MakeyMakey, keys. The littleBits MakeyMakey only offers three keys as far as I know.

I used this as part of my #GettingUnstuck Day 3 challenge because I'm a day behind and thought I'd catch up by using an existing Scratch program of mine.If you want to play this game, you can just click the green flag to start and use the left and right arrows and the space bar to make crazy colors, effects, and random sounds.
This was intended however to explore some of the ways to use the MakeyMakeyBit from littleBits. This bit allows you to touch any conductive surface instead of the keys. Check the videos in the credits to see my sons playing this game with bananas.",4737145,FooliganXX,https://cdn2.scratch.mit.edu/get_image/project/81506118_480x360.png,2015-10-10T05:33:49.000Z,2018-07-08T06:24:01.000Z,2015-10-11T00:12:48.000Z,112,6,2,,,3,10,1,0,0,5,4,68,14,3,['en']
2509,2,235804742,Unstuck 3,,you can play notes with the up and down arrow,nanyou can play notes with the up and down arrow,1072279,hetdigilab,https://cdn2.scratch.mit.edu/get_image/project/235804742_480x360.png,2018-07-08T05:52:12.000Z,2018-07-08T06:55:33.000Z,2018-07-08T06:43:04.000Z,5,2,1,,,3,8,1,0,0,12,5,59,20,0,['en']
2510,2,235807566,Unstuck 3,I liked to mix up many blocks to create something that expressed how I perceive music,"Press Space to start
Premi il tasto spazio per iniziare","I liked to mix up many blocks to create something that expressed how I perceive musicPress Space to start
Premi il tasto spazio per iniziare",13846307,noli89,https://cdn2.scratch.mit.edu/get_image/project/235807566_480x360.png,2018-07-08T07:09:01.000Z,2018-07-10T06:38:41.000Z,2018-07-08T07:24:37.000Z,8,4,1,,,3,2,0,0,0,6,1,18,13,4,['en']
